"","IntDate","HousehldID","RprtSrc","Valid","AnimalsDead","AnimalsSick","CowsDied","GoatsDied","SheepDied","ChickenDied","ChicksDied","CowSick","GoatsSick","SheepSick"
"286",2014-04-18,"10-161-3","Toll Free Number",1,"1","0","0","1","0","0","0","0","0","0"
"287",2014-04-26,"10-161-3","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"288",2013-10-29,"10-162-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"289",2013-12-10,"10-163-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"290",2013-12-12,"10-163-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"291",2014-07-03,"10-163-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"292",2014-07-11,"10-163-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"293",2015-01-09,"10-163-5","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"294",2013-08-09,"10-164-2","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"295",2013-08-23,"10-164-2","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"296",2014-04-10,"10-164-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"297",2014-06-23,"10-164-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"298",2014-07-04,"10-164-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"299",2013-11-22,"10-167-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"300",2013-10-28,"10-167-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"301",2013-12-21,"10-167-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"302",2014-03-01,"10-167-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"303",2013-03-02,"10-167-5","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"304",2014-04-26,"10-167-5","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"305",2014-02-12,"10-167-5","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"306",2014-02-14,"10-168-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"307",2013-10-10,"10-168-4","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"308",2013-10-13,"10-168-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"309",2014-02-28,"10-168-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"310",2014-03-14,"10-168-4","Household Interviews",1,"1","0","1","0","0","0","0","0","0","0"
"311",2014-05-30,"10-168-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"312",2014-06-06,"10-168-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"313",2014-06-07,"10-168-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"314",2014-06-12,"10-168-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"315",2014-06-20,"10-168-4","Household Interviews",0,"1","99","1","0","0","0","0","0","0","0"
"316",2014-08-01,"10-168-4","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"317",2014-08-29,"10-168-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"318",2014-12-09,"10-168-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"319",2013-11-21,"10-169-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"320",2013-03-28,"10-169-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"321",2013-05-09,"10-169-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"322",2013-07-04,"10-169-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"323",2013-09-12,"10-169-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"324",2014-03-14,"10-169-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"325",2014-04-03,"10-169-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"326",2014-04-11,"10-169-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"327",2014-08-01,"10-169-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"328",2014-09-26,"10-169-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"329",2013-11-26,"10-17-4","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"330",2013-10-01,"10-17-4","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"331",2013-06-11,"10-17-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"332",2014-02-14,"10-17-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"333",2013-08-20,"10-17-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"334",2013-11-12,"10-17-4","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"335",2013-10-15,"10-17-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"336",2014-01-18,"10-17-4","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"337",2014-02-12,"10-17-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"338",2014-04-08,"10-17-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"339",2014-04-22,"10-17-4","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"340",2014-05-06,"10-17-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"341",2014-07-15,"10-17-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"342",2014-07-24,"10-17-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"343",2014-08-02,"10-17-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"344",2014-08-26,"10-17-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"345",2014-12-02,"10-17-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"346",2014-02-06,"10-17-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"347",2014-03-15,"10-17-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"348",2014-01-28,"10-17-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"349",2014-06-12,"10-17-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"350",2014-07-24,"10-17-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"351",2014-08-24,"10-17-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"352",2014-11-25,"10-17-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"353",2014-12-01,"10-17-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"354",2014-12-03,"10-17-5","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"355",2014-12-07,"10-17-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"356",2015-01-30,"10-17-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"357",2015-02-03,"10-17-5","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"358",2013-11-22,"10-171-10","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"359",2013-02-16,"10-171-10","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"360",2013-03-02,"10-171-10","Household Interviews",1,"1","0","0","0","0","1","1","0","0","0"
"361",2013-03-16,"10-171-10","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"362",2013-04-13,"10-171-10","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"363",2013-07-02,"10-171-10","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"364",2013-11-09,"10-171-10","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"365",2013-10-12,"10-171-10","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"366",2014-03-15,"10-171-10","Household Interviews",1,"0","1","0","0","0","0","0","0","0","1"
"367",2014-10-19,"10-171-10","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"368",2014-11-08,"10-171-10","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"369",2014-12-01,"10-171-10","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"370",2015-02-03,"10-171-10","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"371",2014-11-26,"10-171-11","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"372",2013-10-28,"10-171-8","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"373",2014-03-26,"10-171-8","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"374",2014-07-05,"10-171-8","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"375",2014-07-15,"10-171-8","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"376",2014-07-19,"10-171-8","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"377",2014-08-29,"10-171-8","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"378",2014-08-30,"10-171-8","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"379",2014-10-11,"10-171-8","Household Interviews",1,"1","0","0","1","0","0","0","0","0","0"
"380",2014-10-27,"10-171-8","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"381",2014-12-07,"10-171-8","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"382",2015-01-23,"10-171-8","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"383",2014-03-26,"10-171-9","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"384",2014-03-29,"10-171-9","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"385",2014-08-10,"10-171-9","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"386",2014-08-15,"10-171-9","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"387",2014-10-20,"10-171-9","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"388",2014-10-24,"10-171-9","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"389",2014-10-25,"10-171-9","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"390",2014-11-13,"10-171-9","Toll Free Number",1,"1","0","1","0","0","0","0","0","0","0"
"391",2013-11-07,"10-173-1","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"392",2013-04-19,"10-175-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"393",2014-04-18,"10-175-4","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"394",2014-04-18,"10-175-4","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"395",2014-07-05,"10-175-4","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"396",2014-07-06,"10-175-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"397",2014-07-12,"10-175-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"398",2014-07-26,"10-175-4","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"399",2014-07-31,"10-175-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"400",2015-02-07,"10-175-4","Household Interviews",1,"1","0","0","0","1","0","0","0","0","0"
"401",2014-09-20,"10-175-5","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"402",2014-02-12,"10-176-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"403",2014-03-11,"10-176-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"404",2014-05-07,"10-176-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"405",2014-06-27,"10-176-3","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"406",2014-07-30,"10-176-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"407",2014-08-27,"10-176-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"408",2014-09-10,"10-176-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"409",2014-10-03,"10-176-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"410",2014-10-20,"10-176-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"411",2015-01-06,"10-176-4","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"412",2013-11-25,"10-18-10","Toll Free Number",1,"1","0","1","0","0","0","0","0","0","0"
"413",2013-03-26,"10-18-10","Toll Free Number",1,"1","0","0","1","0","0","0","0","0","0"
"414",2013-11-09,"10-18-10","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"415",2013-11-12,"10-18-10","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"416",2013-11-13,"10-18-10","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"417",2014-06-18,"10-18-10","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"418",2014-07-15,"10-18-10","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"419",2014-08-20,"10-18-10","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"420",2014-10-03,"10-18-10","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"421",2014-11-22,"10-18-10","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"422",2014-12-02,"10-18-10","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"423",2015-01-14,"10-18-10","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"424",2015-01-27,"10-18-10","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"425",2014-07-01,"10-18-11","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"426",2013-11-29,"10-18-11","Toll Free Number",1,"0","1","0","0","0","0","0","0","0","1"
"427",2014-08-26,"10-18-12","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"428",2013-09-05,"10-181-2","Household Interviews",1,"0","0","0","0","0","0","0","0","0","0"
"429",2014-02-13,"10-181-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"430",2014-04-04,"10-181-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"431",2014-04-10,"10-181-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"432",2014-04-22,"10-181-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"433",2014-04-24,"10-181-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"434",2014-09-02,"10-181-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"435",2013-07-09,"10-182-4","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"436",2013-09-17,"10-182-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"437",2013-10-15,"10-182-4","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"438",2014-02-11,"10-182-4","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"439",2013-11-27,"10-183-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"440",2013-04-17,"10-183-3","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"441",2013-08-21,"10-183-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"442",2014-01-02,"10-183-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"443",2014-02-03,"10-183-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"444",2014-02-11,"10-183-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"445",2014-02-25,"10-183-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"446",2013-02-13,"10-183-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"447",2013-08-05,"10-183-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"448",2014-03-20,"10-183-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"449",2014-03-25,"10-183-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"450",2014-06-03,"10-183-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"451",2014-06-05,"10-183-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"452",2014-07-15,"10-183-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"453",2014-07-30,"10-183-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"454",2014-09-04,"10-183-3","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"455",2014-09-09,"10-183-3","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"456",2014-12-10,"10-183-3","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"457",2015-01-07,"10-183-3","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"458",2013-03-21,"10-186-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"459",2013-05-30,"10-186-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"460",2013-09-05,"10-186-2","Household Interviews",1,"1","0","0","0","0","0","1","0","0","0"
"461",2013-11-14,"10-186-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"462",2013-12-12,"10-186-2","Household Interviews",1,"1","0","0","0","0","1","0","0","0","0"
"463",2014-01-07,"10-186-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"464",2014-02-27,"10-186-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"465",2014-04-10,"10-186-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"466",2014-08-21,"10-186-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"467",2013-05-14,"10-188-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"468",2013-05-17,"10-188-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"469",2013-05-21,"10-188-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"470",2013-05-30,"10-188-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"471",2013-06-28,"10-188-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
"472",2013-10-03,"10-188-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"473",2013-10-04,"10-188-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"474",2013-12-18,"10-188-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"475",2013-12-12,"10-188-2","Household Interviews",1,"0","1","0","0","0","0","0","1","0","0"
"476",2013-12-28,"10-188-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"477",2014-01-21,"10-188-2","Toll Free Number",1,"0","1","0","0","0","0","0","1","0","0"
"478",2014-01-16,"10-188-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"479",2014-03-21,"10-188-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"480",2014-04-28,"10-188-2","Toll Free Number",1,"0","1","0","0","0","0","0","0","1","0"
"481",2014-05-22,"10-188-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"482",2014-06-19,"10-188-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"483",2014-06-22,"10-188-2","Toll Free Number",0,"99","99","0","0","0","0","0","0","0","0"
"484",2014-09-25,"10-188-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"485",2014-10-09,"10-188-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"486",2014-11-19,"10-188-2","Household Interviews",0,"99","99","0","0","0","0","0","0","0","0"
"487",2014-12-04,"10-188-2","Household Interviews",1,"0","1","0","0","0","0","0","0","1","0"
